User_ID,Run_Number,File_Number,Execution_Time_sec
2,1,19,0.6298441886901855
1,1,19,0.7506589889526367
2,1,17,0.666853666305542
1,1,17,0.5608952045440674
2,1,3,0.43061304092407227
1,1,3,0.45184993743896484
2,1,6,0.055487871170043945
1,1,6,0.05535244941711426
2,1,21,0.6034262180328369
1,1,21,0.7654523849487305
2,1,7,0.5077006816864014
1,1,7,0.5498406887054443
2,1,12,0.29799747467041016
1,1,12,0.09493255615234375
2,1,9,0.7128407955169678
1,1,9,0.7352502346038818
2,1,8,0.8349709510803223
1,1,8,0.834646463394165
1,1,5,0.458251953125
1,1,2,0.06178474426269531
2,1,5,0.5866875648498535
2,1,2,0.05792808532714844
1,1,15,0.9439327716827393
2,1,15,1.102797508239746
1,1,22,0.3204045295715332
2,1,22,0.10648941993713379
1,1,18,0.4272336959838867
1,1,11,0.04483389854431152
2,1,18,0.4812660217285156
2,1,11,0.05202651023864746
1,1,10,0.38551998138427734
2,1,10,0.4059257507324219
1,1,4,0.22658014297485352
2,1,4,0.2405407428741455
1,1,1,0.23182272911071777
2,1,1,0.16340422630310059
1,1,14,0.15432357788085938
1,1,16,0.04887199401855469
2,1,14,0.1800403594970703
2,1,16,0.04769611358642578
1,1,20,0.40226054191589355
2,1,20,0.42032456398010254
1,1,13,0.4512202739715576
2,1,13,0.442338228225708
2,2,19,0.06471729278564453
1,2,19,0.08302140235900879
2,2,17,0.054995059967041016
1,2,17,0.08217430114746094
2,2,3,0.13369274139404297
1,2,3,0.10804486274719238
2,2,6,0.07546615600585938
1,2,6,0.11456584930419922
2,2,21,0.06614947319030762
1,2,21,0.055403709411621094
2,2,7,0.04877758026123047
1,2,7,0.05231785774230957
2,2,12,0.051512718200683594
1,2,12,0.048351287841796875
2,2,9,0.053154706954956055
1,2,9,0.06282520294189453
2,2,8,0.06200695037841797
1,2,8,0.04936504364013672
2,2,5,0.04807591438293457
1,2,5,0.04622387886047363
2,2,2,0.0566554069519043
2,2,15,0.053675174713134766
1,2,2,0.06592750549316406
2,2,22,0.04760599136352539
1,2,15,0.04749798774719238
1,2,22,0.04723787307739258
2,2,18,0.05305218696594238
2,2,11,0.04729318618774414
1,2,18,0.05094480514526367
1,2,11,0.045342206954956055
1,2,10,0.052355051040649414
2,2,10,0.234147310256958
1,2,4,0.13374733924865723
2,2,4,0.04779624938964844
1,2,1,0.052724599838256836
2,2,1,0.04764842987060547
1,2,14,0.04329562187194824
2,2,14,0.055329322814941406
1,2,16,0.056305646896362305
2,2,16,0.058218955993652344
1,2,20,0.05110526084899902
1,2,13,0.04444241523742676
2,2,20,0.04767131805419922
2,2,13,0.04649853706359863
1,3,19,0.05070853233337402
2,3,19,0.055696725845336914
1,3,17,0.04647088050842285
2,3,17,0.041289329528808594
1,3,3,0.056284427642822266
2,3,3,0.06084322929382324
1,3,6,0.054509878158569336
2,3,6,0.06749391555786133
1,3,21,0.06617498397827148
2,3,21,0.05532526969909668
1,3,7,0.05956602096557617
2,3,7,0.06475424766540527
1,3,12,0.058014869689941406
2,3,12,0.05444931983947754
1,3,9,0.05126166343688965
2,3,9,0.05568051338195801
1,3,8,0.04730391502380371
2,3,8,0.05737876892089844
1,3,5,0.047191619873046875
2,3,5,0.04983639717102051
1,3,2,0.05872941017150879
2,3,2,0.06819701194763184
1,3,15,0.05797457695007324
2,3,15,0.05096030235290527
1,3,22,0.05021095275878906
2,3,22,0.04717588424682617
1,3,18,0.059206485748291016
2,3,18,0.06798624992370605
1,3,11,0.046936750411987305
2,3,11,0.05177044868469238
1,3,10,0.05365133285522461
2,3,10,0.04857516288757324
1,3,4,0.042699337005615234
2,3,4,0.04461264610290527
1,3,1,0.04351162910461426
1,3,14,0.0460050106048584
2,3,1,0.05321788787841797
2,3,14,0.04478716850280762
1,3,16,0.049764156341552734
1,3,20,0.056268930435180664
2,3,16,0.06141042709350586
1,3,13,0.044800519943237305
2,3,20,0.049082040786743164
2,3,13,0.043718576431274414
1,4,19,0.04516935348510742
2,4,19,0.048146963119506836
2,4,17,0.041527748107910156
1,4,17,0.04814934730529785
2,4,3,0.048232316970825195
1,4,3,0.04492068290710449
1,4,6,0.051560163497924805
2,4,6,0.05966472625732422
1,4,21,0.04576754570007324
2,4,21,0.047506093978881836
1,4,7,0.0504155158996582
2,4,7,0.046778202056884766
1,4,12,0.04389023780822754
2,4,12,0.0446317195892334
1,4,9,0.05607199668884277
2,4,9,0.05397367477416992
2,4,8,0.050272226333618164
1,4,8,0.05378389358520508
1,4,5,0.04658079147338867
2,4,5,0.04981231689453125
1,4,2,0.055663347244262695
2,4,2,0.05920839309692383
1,4,15,0.04787015914916992
2,4,15,0.05485844612121582
1,4,22,0.042755842208862305
2,4,22,0.04999518394470215
1,4,18,0.045314788818359375
2,4,18,0.049742698669433594
1,4,11,0.04681038856506348
2,4,11,0.04750680923461914
1,4,10,0.04873967170715332
2,4,10,0.0483098030090332
1,4,4,0.04560971260070801
2,4,4,0.040546417236328125
1,4,1,0.05521750450134277
1,4,14,0.04836249351501465
2,4,1,0.10686540603637695
1,4,16,0.05681610107421875
2,4,14,0.041106462478637695
1,4,20,0.05891251564025879
2,4,16,0.0560455322265625
1,4,13,0.04584217071533203
2,4,20,0.04575014114379883
2,4,13,0.04971194267272949
1,5,19,0.04077768325805664
2,5,19,0.04526162147521973
1,5,17,0.04464554786682129
2,5,17,0.03990507125854492
1,5,3,0.057793378829956055
2,5,3,0.055989742279052734
1,5,6,0.05509686470031738
2,5,6,0.05465412139892578
2,5,21,0.047676801681518555
1,5,21,0.053366899490356445
2,5,7,0.0536646842956543
1,5,7,0.04956865310668945
2,5,12,0.045633554458618164
1,5,12,0.04949045181274414
2,5,9,0.041715383529663086
1,5,9,0.042623043060302734
2,5,8,0.05911564826965332
1,5,8,0.059819936752319336
2,5,5,0.0545194149017334
1,5,5,0.05690884590148926
1,5,2,0.0943300724029541
2,5,2,0.1012728214263916
2,5,15,0.041491031646728516
1,5,15,0.05873227119445801
2,5,22,0.04633688926696777
1,5,22,0.05036306381225586
2,5,18,0.05651974678039551
1,5,18,0.04378700256347656
2,5,11,0.046518802642822266
1,5,11,0.04359769821166992
2,5,10,0.0538632869720459
1,5,10,0.054395198822021484
1,5,4,0.04401850700378418
2,5,4,0.056566476821899414
1,5,1,0.050202369689941406
2,5,1,0.044095754623413086
1,5,14,0.04351305961608887
2,5,14,0.04438519477844238
2,5,16,0.05792117118835449
1,5,16,0.06486201286315918
2,5,20,0.05525088310241699
1,5,20,0.059212684631347656
2,5,13,0.04359602928161621
1,5,13,0.04704594612121582
1,6,19,0.046216726303100586
2,6,19,0.055799007415771484
2,6,17,0.04093432426452637
1,6,17,0.047652482986450195
2,6,3,0.04935503005981445
1,6,3,0.05771923065185547
2,6,6,0.05010080337524414
1,6,6,0.05602908134460449
2,6,21,0.05033683776855469
1,6,21,0.04483771324157715
2,6,7,0.04027557373046875
1,6,7,0.048610687255859375
2,6,12,0.05195021629333496
1,6,12,0.045040130615234375
1,6,9,0.07634234428405762
2,6,9,0.09891009330749512
1,6,8,0.05232548713684082
2,6,8,0.06278300285339355
1,6,5,0.05598783493041992
2,6,5,0.0422215461730957
