User_ID,Run_Number,File_Number,Execution_Time_sec
1,1,18,0.08008885383605957
2,1,18,0.08974504470825195
5,1,18,0.0785369873046875
3,1,18,0.09261202812194824
6,1,18,0.08396697044372559
12,1,18,0.0762948989868164
16,1,18,0.07500600814819336
10,1,18,0.07987499237060547
7,1,18,0.07571887969970703
13,1,18,0.08559179306030273
11,1,18,0.08397698402404785
4,1,18,0.08798098564147949
9,1,18,0.08005404472351074
15,1,18,0.09195303916931152
8,1,18,0.09052610397338867
14,1,18,0.0875709056854248
1,1,19,0.06980228424072266
7,1,19,0.12492012977600098
5,1,19,0.1351490020751953
11,1,19,0.12461686134338379
10,1,19,0.12761425971984863
6,1,19,0.1322939395904541
8,1,19,0.12420010566711426
1,1,1,0.08885693550109863
4,1,19,0.12699484825134277
3,1,19,0.14298605918884277
14,1,19,0.12543916702270508
12,1,19,0.13838624954223633
15,1,19,0.13135218620300293
16,1,19,0.13621306419372559
9,1,19,0.1391911506652832
13,1,19,0.1419980525970459
5,1,1,0.06408810615539551
10,1,1,0.0644540786743164
6,1,1,0.062432050704956055
1,1,12,0.06000995635986328
11,1,1,0.059777021408081055
3,1,1,0.06413698196411133
12,1,1,0.06070828437805176
16,1,1,0.06002092361450195
8,1,1,0.0697789192199707
4,1,1,0.06688475608825684
7,1,1,0.07698321342468262
9,1,1,0.06232190132141113
14,1,1,0.06699585914611816
2,1,19,0.222930908203125
13,1,1,0.0655369758605957
15,1,1,0.07106208801269531
5,1,12,0.051172733306884766
6,1,12,0.06232905387878418
10,1,12,0.06273293495178223
7,1,12,0.07741117477416992
11,1,12,0.08589792251586914
3,1,12,0.08841395378112793
14,1,12,0.07847976684570312
16,1,12,0.07939410209655762
12,1,12,0.0851130485534668
4,1,12,0.08432888984680176
1,1,13,0.12395000457763672
5,1,13,0.08992624282836914
15,1,12,0.11455297470092773
8,1,12,0.1205892562866211
13,1,12,0.12013697624206543
6,1,13,0.07876086235046387
9,1,12,0.12190103530883789
10,1,13,0.07921171188354492
2,1,1,0.12216877937316895
11,1,13,0.09286785125732422
4,1,13,0.09706616401672363
16,1,13,0.09930801391601562
12,1,13,0.09884977340698242
14,1,13,0.1021261215209961
15,1,13,0.06397104263305664
6,1,21,0.06135296821594238
9,1,13,0.06154012680053711
1,1,21,0.07389211654663086
13,1,13,0.06214499473571777
2,1,12,0.06021881103515625
8,1,13,0.06604695320129395
7,1,13,0.11488699913024902
5,1,21,0.07522416114807129
10,1,21,0.07150387763977051
3,1,13,0.13915801048278809
11,1,21,0.06760215759277344
4,1,21,0.061739206314086914
12,1,21,0.06263113021850586
14,1,21,0.06255483627319336
16,1,21,0.06448817253112793
15,1,21,0.06240105628967285
2,1,13,0.09074592590332031
13,1,21,0.09557509422302246
8,1,21,0.09367227554321289
3,1,21,0.07242488861083984
1,1,20,0.09974288940429688
5,1,20,0.09728813171386719
6,1,20,0.10505175590515137
11,1,20,0.05647897720336914
7,1,21,0.1044759750366211
12,1,20,0.05698513984680176
10,1,20,0.10192322731018066
4,1,20,0.058950185775756836
15,1,20,0.057495832443237305
14,1,20,0.05997729301452637
16,1,20,0.06675386428833008
9,1,21,0.12808990478515625
2,1,21,0.060684919357299805
8,1,20,0.07297205924987793
13,1,20,0.08222389221191406
3,1,20,0.08802413940429688
5,1,7,0.08487701416015625
6,1,7,0.09787392616271973
16,1,7,0.08273100852966309
7,1,20,0.10041189193725586
12,1,7,0.09873390197753906
4,1,7,0.09852790832519531
11,1,7,0.10544896125793457
10,1,7,0.10121703147888184
15,1,7,0.09890890121459961
9,1,20,0.08865094184875488
2,1,20,0.061717987060546875
14,1,7,0.10461616516113281
