User_ID,Run_Number,File_Number,Execution_Time_sec
2,1,18,0.07263016700744629
4,1,18,0.06933283805847168
1,1,18,0.0714559555053711
3,1,18,0.07376265525817871
3,1,19,0.1877901554107666
1,1,19,0.2205970287322998
4,1,19,0.21975183486938477
3,1,1,0.059980154037475586
1,1,1,0.05835318565368652
4,1,1,0.05890774726867676
3,1,12,0.05915999412536621
1,1,12,0.06051993370056152
4,1,12,0.06068086624145508
3,1,13,0.058403968811035156
4,1,13,0.05985593795776367
1,1,13,0.06061196327209473
2,1,19,0.44002294540405273
3,1,21,0.0716867446899414
4,1,21,0.06617999076843262
1,1,21,0.06653785705566406
2,1,1,0.06310701370239258
3,1,20,0.06357407569885254
1,1,20,0.05849814414978027
4,1,20,0.06796383857727051
2,1,12,0.07388591766357422
3,1,7,0.07538604736328125
4,1,7,0.0625600814819336
1,1,7,0.07254886627197266
2,1,13,0.0576169490814209
3,1,6,0.06701898574829102
4,1,6,0.05796408653259277
1,1,6,0.06795477867126465
2,1,21,0.06136202812194824
3,1,15,0.059858083724975586
4,1,15,0.05844521522521973
1,1,15,0.058326005935668945
2,1,20,0.05869698524475098
3,1,14,0.06014585494995117
4,1,14,0.06013607978820801
1,1,14,0.06258511543273926
2,1,7,0.058485984802246094
3,1,9,0.06002378463745117
4,1,9,0.07150506973266602
1,1,9,0.06062006950378418
2,1,6,0.06153988838195801
3,1,8,0.06827378273010254
1,1,8,0.07106184959411621
4,1,8,0.07183384895324707
2,1,15,0.05764889717102051
3,1,11,0.06995320320129395
1,1,11,0.06526589393615723
4,1,11,0.06939697265625
2,1,14,0.05973505973815918
1,1,10,0.08642721176147461
2,1,9,0.07875514030456543
4,1,10,0.0847320556640625
3,1,10,0.10975217819213867
2,1,8,0.06625580787658691
1,1,3,0.06559586524963379
4,1,3,0.0687861442565918
3,1,3,0.06796717643737793
2,1,11,0.10505485534667969
4,1,2,0.11351704597473145
3,1,2,0.11362409591674805
4,1,16,0.06212806701660156
2,1,10,0.08279085159301758
1,1,2,0.19138002395629883
3,1,16,0.08490991592407227
4,1,17,0.06690716743469238
2,1,3,0.05970001220703125
1,1,16,0.061660051345825195
3,1,17,0.05983281135559082
4,1,22,0.05503392219543457
1,1,17,0.057975053787231445
2,1,2,0.06745505332946777
1,1,22,0.10146498680114746
4,1,4,0.10942888259887695
2,1,16,0.1059720516204834
4,1,5,0.056809425354003906
3,1,22,0.2093949317932129
1,1,4,0.05949282646179199
2,1,17,0.05143332481384277
3,1,4,0.06277108192443848
1,1,5,0.06331706047058105
2,1,22,0.06657099723815918
2,1,4,0.08408212661743164
3,1,5,0.08875513076782227
2,1,5,0.06728911399841309
1,2,18,0.058682918548583984
2,2,18,0.05710411071777344
4,2,18,0.06563496589660645
3,2,18,0.06885790824890137
2,2,19,0.060318946838378906
1,2,19,0.060704946517944336
4,2,19,0.05787491798400879
3,2,19,0.05839896202087402
1,2,1,0.06296896934509277
2,2,1,0.06338381767272949
3,2,1,0.05909013748168945
4,2,1,0.06097888946533203
2,2,12,0.07004070281982422
1,2,12,0.07043814659118652
4,2,12,0.08865785598754883
3,2,12,0.09027409553527832
1,2,13,0.0547027587890625
2,2,13,0.05709505081176758
4,2,13,0.0846261978149414
3,2,13,0.08506202697753906
2,2,21,0.11529397964477539
1,2,21,0.11767697334289551
3,2,21,0.08623313903808594
4,2,21,0.08819723129272461
2,2,20,0.08427000045776367
1,2,20,0.08536195755004883
3,2,20,0.12700796127319336
4,2,20,0.12659788131713867
1,2,7,0.10631990432739258
2,2,7,0.10672807693481445
3,2,7,0.06106901168823242
4,2,7,0.061593055725097656
2,2,6,0.05783390998840332
1,2,6,0.0810401439666748
3,2,6,0.061798095703125
4,2,6,0.061263084411621094
2,2,15,0.09906888008117676
3,2,15,0.07758212089538574
4,2,15,0.07691597938537598
1,2,15,0.07942485809326172
2,2,14,0.05958819389343262
3,2,14,0.07476210594177246
1,2,14,0.07763099670410156
4,2,14,0.07795977592468262
3,2,9,0.05718874931335449
2,2,9,0.0783071517944336
1,2,9,0.07799911499023438
4,2,9,0.07875299453735352
2,2,8,0.05833005905151367
3,2,8,0.05869579315185547
4,2,8,0.06085920333862305
1,2,8,0.061174869537353516
2,2,11,0.08881688117980957
3,2,11,0.08973217010498047
4,2,11,0.11684179306030273
1,2,11,0.12108898162841797
2,2,10,0.11147594451904297
3,2,10,0.11216211318969727
4,2,10,0.07190990447998047
1,2,10,0.06997489929199219
3,2,3,0.055763959884643555
2,2,3,0.08209705352783203
4,2,3,0.07138681411743164
1,2,3,0.07226896286010742
3,2,2,0.08961200714111328
2,2,2,0.07689023017883301
1,2,2,0.07410788536071777
4,2,2,0.12905311584472656
