User_ID,Run_Number,File_Number,Execution_Time_sec
1,1,19,1.4139399528503418
2,1,19,1.420149326324463
1,1,17,0.33736348152160645
1,1,3,1.2160618305206299
2,1,17,2.2115235328674316
2,1,3,0.11112427711486816
2,1,6,0.1306753158569336
1,1,6,1.2252023220062256
1,1,21,1.2488594055175781
2,1,21,1.786365032196045
1,1,7,0.516697883605957
1,1,12,0.3625447750091553
2,1,7,1.0897455215454102
2,1,12,0.07192254066467285
1,1,9,1.0556435585021973
2,1,9,0.8456516265869141
1,1,8,1.0206067562103271
1,1,5,0.4378206729888916
2,1,8,1.2095117568969727
2,1,5,0.06131386756896973
1,1,2,0.11200356483459473
2,1,2,0.08863687515258789
1,1,15,0.41594409942626953
2,1,15,0.3848152160644531
2,1,22,0.30411767959594727
1,1,22,0.3732028007507324
2,1,18,0.680375337600708
1,1,18,0.6638345718383789
1,1,11,0.11684656143188477
2,1,11,0.3589487075805664
1,1,10,0.671581506729126
2,1,10,0.4566361904144287
1,1,4,0.28298187255859375
2,1,4,0.3350346088409424
1,1,1,0.21451044082641602
2,1,1,0.2403881549835205
1,1,14,0.2905008792877197
2,1,14,0.2174980640411377
1,1,16,0.07587432861328125
2,1,16,0.06775975227355957
2,1,20,0.4610595703125
1,1,20,0.710944414138794
2,1,13,0.8222167491912842
1,1,13,0.6294670104980469
2,2,19,0.04976058006286621
1,2,19,0.052182912826538086
1,2,17,0.05724906921386719
2,2,17,0.05575752258300781
1,2,3,0.058051347732543945
2,2,3,0.11928820610046387
1,2,6,0.10153031349182129
2,2,6,0.050058841705322266
2,2,21,0.053714752197265625
1,2,21,0.0638279914855957
1,2,7,0.05559229850769043
2,2,7,0.06628847122192383
1,2,12,0.051923274993896484
2,2,12,0.061553239822387695
1,2,9,0.06594085693359375
2,2,9,0.08222532272338867
1,2,8,0.06069779396057129
2,2,8,0.06249260902404785
1,2,5,0.056468963623046875
2,2,5,0.07068872451782227
1,2,2,0.07501482963562012
2,2,2,0.07410979270935059
1,2,15,0.06447768211364746
2,2,15,0.06900334358215332
1,2,22,0.05603289604187012
2,2,22,0.06898379325866699
1,2,18,0.08981657028198242
2,2,18,0.060463666915893555
1,2,11,0.06650471687316895
2,2,11,0.08612465858459473
1,2,10,0.07111787796020508
2,2,10,0.07365226745605469
1,2,4,0.0994710922241211
2,2,4,0.0631265640258789
1,2,1,0.07979154586791992
2,2,1,0.06589555740356445
1,2,14,0.05760622024536133
2,2,14,0.07597923278808594
1,2,16,0.07347607612609863
2,2,16,0.08893418312072754
1,2,20,0.07242107391357422
2,2,20,0.0689241886138916
1,2,13,0.06162142753601074
2,2,13,0.07897543907165527
2,3,19,0.06045246124267578
1,3,19,0.06199169158935547
1,3,17,0.052306413650512695
2,3,17,0.07210683822631836
1,3,3,0.06949782371520996
2,3,3,0.05620384216308594
1,3,6,0.05273175239562988
2,3,6,0.05200982093811035
2,3,21,0.06235051155090332
1,3,21,0.07007884979248047
2,3,7,0.06856727600097656
1,3,7,0.06644177436828613
2,3,12,0.05283093452453613
1,3,12,0.05425214767456055
1,3,9,0.05831623077392578
2,3,9,0.06386375427246094
2,3,8,0.05646562576293945
1,3,8,0.059397220611572266
1,3,5,0.05918431282043457
2,3,5,0.06919717788696289
1,3,2,0.09150242805480957
2,3,2,0.07925653457641602
1,3,15,0.07364368438720703
2,3,15,0.07626843452453613
2,3,22,0.06227469444274902
1,3,22,0.06614470481872559
1,3,18,0.058565378189086914
2,3,18,0.06398963928222656
1,3,11,0.05421280860900879
2,3,11,0.06166481971740723
1,3,10,0.06759381294250488
2,3,10,0.07082533836364746
1,3,4,0.05468034744262695
2,3,4,0.09021353721618652
1,3,1,0.09307622909545898
2,3,1,0.07860136032104492
1,3,14,0.0754244327545166
2,3,14,0.09286212921142578
1,3,16,0.09030365943908691
2,3,16,0.07337236404418945
1,3,20,0.07360720634460449
2,3,20,0.06612658500671387
1,3,13,0.05662870407104492
2,3,13,0.06268095970153809
1,4,19,0.05832719802856445
2,4,19,0.05497241020202637
1,4,17,0.05214262008666992
2,4,17,0.06637048721313477
1,4,3,0.0709834098815918
2,4,3,0.07345271110534668
2,4,6,0.061982154846191406
1,4,6,0.18786263465881348
2,4,21,0.10957527160644531
2,4,7,0.05565333366394043
1,4,21,0.06261944770812988
1,4,7,0.05769038200378418
2,4,12,0.06940722465515137
1,4,12,0.05816960334777832
2,4,9,0.06307792663574219
1,4,9,0.07892131805419922
2,4,8,0.06597757339477539
1,4,8,0.05725598335266113
2,4,5,0.07030773162841797
1,4,5,0.07383203506469727
2,4,2,0.08204936981201172
1,4,2,0.07593131065368652
2,4,15,0.06393122673034668
1,4,15,0.07265806198120117
2,4,22,0.06955146789550781
1,4,22,0.06333231925964355
2,4,18,0.06727480888366699
2,4,11,0.06012082099914551
1,4,18,0.07438540458679199
1,4,11,0.06680130958557129
2,4,10,0.07617402076721191
2,4,4,0.06815338134765625
1,4,10,0.08532524108886719
2,4,1,0.06330037117004395
1,4,4,0.06834912300109863
2,4,14,0.07381796836853027
1,4,1,0.07257771492004395
2,4,16,0.16587495803833008
1,4,14,0.15677165985107422
1,4,16,0.06686902046203613
2,4,20,0.07335543632507324
2,4,13,0.05860638618469238
1,4,20,0.0642249584197998
1,4,13,0.06360673904418945
1,5,19,0.05741524696350098
2,5,19,0.061341047286987305
1,5,17,0.05347466468811035
2,5,17,0.07828283309936523
1,5,3,0.0675668716430664
2,5,3,0.0658574104309082
1,5,6,0.058397769927978516
2,5,6,0.05586838722229004
1,5,21,0.058373212814331055
2,5,21,0.06302595138549805
1,5,7,0.05481767654418945
2,5,7,0.06359505653381348
1,5,12,0.056630849838256836
2,5,12,0.05089235305786133
1,5,9,0.05256223678588867
1,5,8,0.05122995376586914
2,5,9,0.05942797660827637
1,5,5,0.05860161781311035
2,5,8,0.06197237968444824
2,5,5,0.07221555709838867
1,5,2,0.10547614097595215
1,5,15,0.06275272369384766
2,5,2,0.12243914604187012
1,5,22,0.06503510475158691
2,5,15,0.051338911056518555
1,5,18,0.05902862548828125
2,5,22,0.054831743240356445
1,5,11,0.05122685432434082
2,5,18,0.08454680442810059
1,5,10,0.055448293685913086
2,5,11,0.0677487850189209
1,5,4,0.05595874786376953
1,5,1,0.05519604682922363
2,5,10,0.06507611274719238
1,5,14,0.06172013282775879
2,5,4,0.06379508972167969
2,5,1,0.05668497085571289
1,5,16,0.07071208953857422
2,5,14,0.05702352523803711
1,5,20,0.06963920593261719
2,5,16,0.07372236251831055
1,5,13,0.06596064567565918
2,5,20,0.06184697151184082
2,5,13,0.06130528450012207
1,6,19,0.05893254280090332
2,6,19,0.08135819435119629
1,6,17,0.0612492561340332
2,6,17,0.07284212112426758
1,6,3,0.07649874687194824
2,6,3,0.06565594673156738
2,6,6,0.06086230278015137
1,6,6,0.06765604019165039
1,6,21,0.06548094749450684
2,6,21,0.07584738731384277
1,6,7,0.06280708312988281
2,6,7,0.07181286811828613
1,6,12,0.07352519035339355
2,6,12,0.07237792015075684
1,6,9,0.06764578819274902
2,6,9,0.0614168643951416
1,6,8,0.06842851638793945
2,6,8,0.06663823127746582
1,6,5,0.07485413551330566
2,6,5,0.07590556144714355
2,6,2,0.0696718692779541
1,6,2,0.0756685733795166
2,6,15,0.06091022491455078
1,6,15,0.055011749267578125
2,6,22,0.06457281112670898
1,6,22,0.06129574775695801
1,6,18,0.06392502784729004
2,6,18,0.0683448314666748
2,6,11,0.06087350845336914
1,6,11,0.07033038139343262
2,6,10,0.07000517845153809
1,6,10,0.08320140838623047
2,6,4,0.084259033203125
1,6,4,0.07128524780273438
1,6,1,0.0625615119934082
2,6,1,0.07195210456848145
1,6,14,0.048088788986206055
2,6,14,0.05369067192077637
1,6,16,0.06712818145751953
2,6,16,0.06803560256958008
1,6,20,0.057634830474853516
2,6,20,0.07515692710876465
1,6,13,0.07754898071289062
2,6,13,0.06079721450805664
