User_ID,Run_Number,File_Number,Execution_Time_sec
1,1,18,0.07323479652404785
4,1,18,0.09371423721313477
5,1,18,0.0959780216217041
6,1,18,0.0961599349975586
7,1,18,0.0953829288482666
3,1,18,0.09983491897583008
2,1,18,0.10031294822692871
8,1,18,0.10134506225585938
1,1,19,0.07995200157165527
4,1,19,0.06922793388366699
7,1,19,0.32306385040283203
6,1,19,0.32494378089904785
2,1,19,0.32234716415405273
3,1,19,0.32688188552856445
8,1,19,0.32278990745544434
5,1,19,0.33513307571411133
1,1,1,0.2872180938720703
4,1,1,0.27764892578125
3,1,1,0.0650320053100586
6,1,1,0.07056307792663574
2,1,1,0.06966328620910645
1,1,12,0.06348013877868652
7,1,1,0.08425712585449219
5,1,1,0.07619094848632812
8,1,1,0.08049201965332031
4,1,12,0.07584691047668457
3,1,12,0.06349015235900879
6,1,12,0.06405186653137207
1,1,13,0.09138917922973633
2,1,12,0.10167098045349121
7,1,12,0.09038901329040527
8,1,12,0.08807492256164551
4,1,13,0.1033179759979248
7,1,13,0.06150412559509277
2,1,13,0.06253314018249512
3,1,13,0.10456299781799316
6,1,13,0.1051018238067627
5,1,12,0.15495610237121582
1,1,21,0.07948803901672363
8,1,13,0.07256484031677246
4,1,21,0.0670008659362793
5,1,13,0.06644988059997559
7,1,21,0.07670021057128906
3,1,21,0.07761406898498535
6,1,21,0.07810711860656738
1,1,20,0.07696700096130371
2,1,21,0.09420084953308105
8,1,21,0.08653903007507324
4,1,20,0.08959221839904785
5,1,21,0.07261967658996582
3,1,20,0.07967710494995117
7,1,20,0.09117007255554199
6,1,20,0.09032392501831055
4,1,7,0.09757685661315918
3,1,7,0.060868024826049805
6,1,7,0.06923413276672363
2,1,20,0.1443767547607422
8,1,20,0.14395523071289062
7,1,7,0.07745599746704102
5,1,20,0.10582304000854492
1,1,7,0.17235922813415527
4,1,6,0.05544400215148926
3,1,6,0.06411886215209961
6,1,6,0.06650996208190918
7,1,6,0.06640481948852539
8,1,7,0.07313203811645508
2,1,7,0.07566118240356445
1,1,6,0.0600740909576416
5,1,7,0.07577395439147949
4,1,15,0.06123208999633789
3,1,15,0.058012962341308594
6,1,15,0.07057476043701172
2,1,6,0.06111502647399902
7,1,15,0.0675811767578125
8,1,6,0.06351375579833984
1,1,15,0.06201982498168945
4,1,14,0.06637287139892578
5,1,6,0.06950092315673828
3,1,14,0.05051612854003906
6,1,14,0.05806708335876465
2,1,15,0.05795407295227051
7,1,14,0.061979055404663086
1,1,14,0.06434822082519531
8,1,15,0.07098722457885742
4,1,9,0.06350898742675781
5,1,15,0.06157112121582031
3,1,9,0.08147501945495605
2,1,14,0.06646037101745605
8,1,14,0.05785393714904785
5,1,14,0.059172868728637695
4,1,8,0.059301137924194336
7,1,9,0.07823801040649414
6,1,9,0.08738994598388672
1,1,9,0.07740521430969238
3,1,8,0.07917213439941406
2,1,9,0.06593203544616699
4,1,11,0.05391693115234375
8,1,9,0.07597184181213379
7,1,8,0.07530808448791504
5,1,9,0.08493304252624512
6,1,8,0.10549402236938477
2,1,8,0.06236696243286133
3,1,11,0.07807374000549316
1,1,8,0.1081228256225586
8,1,8,0.07578802108764648
4,1,10,0.0985097885131836
7,1,11,0.07795405387878418
5,1,8,0.12280702590942383
6,1,11,0.09231281280517578
2,1,11,0.09469199180603027
1,1,11,0.10004210472106934
8,1,11,0.06932687759399414
4,1,3,0.07151198387145996
3,1,10,0.12691020965576172
7,1,10,0.10843610763549805
5,1,11,0.07755684852600098
3,1,3,0.06751012802124023
2,1,10,0.12078404426574707
6,1,10,0.12433671951293945
7,1,3,0.06829285621643066
8,1,10,0.13730692863464355
1,1,10,0.1382439136505127
4,1,2,0.14100289344787598
5,1,10,0.10352778434753418
2,1,3,0.057652950286865234
6,1,3,0.07543396949768066
8,1,3,0.057318925857543945
1,1,3,0.06211495399475098
3,1,2,0.11042904853820801
4,1,16,0.0785670280456543
5,1,3,0.05449509620666504
7,1,2,0.13677597045898438
3,1,16,0.07590508460998535
2,1,2,0.13939809799194336
4,1,17,0.0881049633026123
6,1,2,0.12061214447021484
7,1,16,0.07094812393188477
1,1,2,0.13671588897705078
8,1,2,0.14241600036621094
5,1,2,0.14265704154968262
3,1,17,0.0919790267944336
4,1,22,0.061751604080200195
7,1,17,0.05502796173095703
2,1,16,0.06969380378723145
6,1,16,0.08282113075256348
8,1,16,0.08522510528564453
1,1,16,0.09525823593139648
3,1,22,0.06331014633178711
4,1,4,0.056661128997802734
2,1,17,0.0592350959777832
7,1,22,0.08263087272644043
5,1,16,0.0964961051940918
6,1,17,0.09085321426391602
4,1,5,0.059819936752319336
1,1,17,0.06054878234863281
3,1,4,0.06131410598754883
8,1,17,0.0725700855255127
2,1,22,0.11236000061035156
8,1,22,0.13409185409545898
1,1,22,0.13490509986877441
3,1,5,0.1583399772644043
2,1,4,0.10100412368774414
6,1,22,0.16736698150634766
5,1,17,0.21920299530029297
7,1,4,0.22163605690002441
8,1,4,0.057312965393066406
1,1,4,0.0847470760345459
2,1,5,0.06319189071655273
6,1,4,0.08790135383605957
8,1,5,0.0849461555480957
7,1,5,0.08498787879943848
5,1,22,0.08844184875488281
1,1,5,0.05692696571350098
6,1,5,0.12744903564453125
5,1,4,0.09767985343933105
5,1,5,0.09954833984375
5,2,18,0.0683450698852539
3,2,18,0.06788301467895508
7,2,18,0.0694117546081543
1,2,18,0.08344578742980957
8,2,18,0.07332515716552734
6,2,18,0.06859803199768066
4,2,18,0.07219719886779785
2,2,18,0.11420178413391113
5,2,19,0.0662851333618164
7,2,19,0.08198189735412598
4,2,19,0.07349514961242676
1,2,19,0.0782768726348877
8,2,19,0.07802486419677734
6,2,19,0.07718205451965332
3,2,19,0.11503911018371582
2,2,19,0.08595108985900879
5,2,1,0.07390284538269043
7,2,1,0.06965303421020508
4,2,1,0.06512999534606934
8,2,1,0.07107996940612793
6,2,1,0.07690095901489258
1,2,1,0.07644510269165039
2,2,1,0.06173205375671387
3,2,1,0.06818318367004395
5,2,12,0.07066702842712402
7,2,12,0.07795572280883789
4,2,12,0.08649516105651855
8,2,12,0.08330702781677246
6,2,12,0.08001708984375
2,2,12,0.06279397010803223
1,2,12,0.0802760124206543
3,2,12,0.09754395484924316
5,2,13,0.07396507263183594
7,2,13,0.07294702529907227
4,2,13,0.062438249588012695
6,2,13,0.06627798080444336
8,2,13,0.0661768913269043
1,2,13,0.08371877670288086
2,2,13,0.08522510528564453
3,2,13,0.0812690258026123
5,2,21,0.08324313163757324
7,2,21,0.0669398307800293
4,2,21,0.06838178634643555
6,2,21,0.10743498802185059
8,2,21,0.11864399909973145
1,2,21,0.2534499168395996
7,2,20,0.21711015701293945
2,2,21,0.26042699813842773
4,2,20,0.2189011573791504
8,2,20,0.16296005249023438
6,2,20,0.21036481857299805
5,2,20,0.26464414596557617
1,2,20,0.10332417488098145
7,2,7,0.10039925575256348
8,2,7,0.09718513488769531
4,2,7,0.09831881523132324
5,2,7,0.07174491882324219
2,2,20,0.11045193672180176
6,2,7,0.1006920337677002
7,2,6,0.06554102897644043
5,2,6,0.05254626274108887
4,2,6,0.06603002548217773
8,2,6,0.06687307357788086
1,2,7,0.0741279125213623
2,2,7,0.06833100318908691
3,2,21,0.4379720687866211
6,2,6,0.07282686233520508
8,2,15,0.07449722290039062
7,2,15,0.0761251449584961
2,2,6,0.06190085411071777
1,2,6,0.06635403633117676
5,2,15,0.08097290992736816
4,2,15,0.09714388847351074
6,2,15,0.055030107498168945
3,2,20,0.06813788414001465
7,2,14,0.06862902641296387
5,2,14,0.06337594985961914
8,2,14,0.07232213020324707
2,2,15,0.07747983932495117
1,2,15,0.07121515274047852
4,2,14,0.05651712417602539
3,2,7,0.09925580024719238
2,2,14,0.058526039123535156
5,2,9,0.06646585464477539
6,2,14,0.13376402854919434
4,2,9,0.07819414138793945
1,2,14,0.11131906509399414
8,2,9,0.13605713844299316
7,2,9,0.14065909385681152
4,2,8,0.05410408973693848
5,2,8,0.08725500106811523
3,2,6,0.09729266166687012
6,2,9,0.0861670970916748
2,2,9,0.10551810264587402
1,2,9,0.09091520309448242
3,2,15,0.07114791870117188
7,2,8,0.08741569519042969
8,2,8,0.09032917022705078
6,2,8,0.07410311698913574
2,2,8,0.0742647647857666
4,2,11,0.11754488945007324
5,2,11,0.1046442985534668
1,2,8,0.07961082458496094
8,2,11,0.06366205215454102
3,2,14,0.06635427474975586
7,2,11,0.08375096321105957
6,2,11,0.06821608543395996
2,2,11,0.06751203536987305
5,2,10,0.0750269889831543
4,2,10,0.09621310234069824
1,2,11,0.06820273399353027
3,2,9,0.06271481513977051
8,2,10,0.08509588241577148
6,2,10,0.09517192840576172
2,2,10,0.09596705436706543
7,2,10,0.10424494743347168
5,2,3,0.08717107772827148
4,2,3,0.07230591773986816
3,2,8,0.06772208213806152
1,2,10,0.10362386703491211
8,2,3,0.09495806694030762
2,2,3,0.06588411331176758
6,2,3,0.06858110427856445
7,2,3,0.08872008323669434
3,2,11,0.08198094367980957
1,2,3,0.0748131275177002
5,2,2,0.1409590244293213
4,2,2,0.13641119003295898
3,2,10,0.09444284439086914
2,2,2,0.12520670890808105
8,2,2,0.13339805603027344
6,2,2,0.14713668823242188
7,2,2,0.11935901641845703
5,2,16,0.07546114921569824
4,2,16,0.10423874855041504
1,2,2,0.1334519386291504
3,2,3,0.06265902519226074
8,2,16,0.07658696174621582
2,2,16,0.09292793273925781
5,2,17,0.0666649341583252
6,2,16,0.10245609283447266
7,2,16,0.10281801223754883
4,2,17,0.11807370185852051
3,2,2,0.14394402503967285
1,2,16,0.23888301849365234
8,2,17,0.32161712646484375
5,2,22,0.3037397861480713
6,2,17,0.27771806716918945
2,2,17,0.31411099433898926
7,2,17,0.2850942611694336
4,2,22,0.23607206344604492
1,2,17,0.11283493041992188
3,2,16,0.2323780059814453
8,2,22,0.07457399368286133
6,2,22,0.07296490669250488
7,2,22,0.06669783592224121
1,2,22,0.06575393676757812
5,2,4,0.07854604721069336
2,2,22,0.07162189483642578
4,2,4,0.096038818359375
3,2,17,0.07202029228210449
6,2,4,0.06253623962402344
8,2,4,0.06334996223449707
5,2,5,0.06147575378417969
2,2,4,0.07775402069091797
1,2,4,0.08164215087890625
7,2,4,0.08427906036376953
4,2,5,0.0815122127532959
3,2,22,0.08268070220947266
6,2,5,0.059854984283447266
8,2,5,0.061777353286743164
7,2,5,0.06457018852233887
1,2,5,0.1477339267730713
2,2,5,0.15198397636413574
3,2,4,0.12626194953918457
3,2,5,0.10670781135559082
4,3,18,0.07154679298400879
3,3,18,0.08972477912902832
5,3,18,0.08483099937438965
8,3,18,0.0888822078704834
1,3,18,0.09361886978149414
6,3,18,0.09177803993225098
2,3,18,0.09933209419250488
7,3,18,0.0982351303100586
2,3,19,0.057290077209472656
4,3,19,0.08351683616638184
8,3,19,0.07812285423278809
5,3,19,0.07767438888549805
1,3,19,0.07264518737792969
3,3,19,0.09491300582885742
7,3,19,0.08157491683959961
6,3,19,0.08482623100280762
4,3,1,0.06151175498962402
2,3,1,0.06405401229858398
8,3,1,0.055001020431518555
5,3,1,0.07137084007263184
1,3,1,0.07518506050109863
3,3,1,0.06301999092102051
7,3,1,0.06346797943115234
6,3,1,0.061666011810302734
8,3,12,0.06974482536315918
4,3,12,0.07237505912780762
2,3,12,0.0698847770690918
7,3,12,0.0542140007019043
3,3,12,0.056375741958618164
5,3,12,0.06267118453979492
6,3,12,0.06743288040161133
1,3,12,0.07174968719482422
4,3,13,0.06550073623657227
8,3,13,0.06537795066833496
2,3,13,0.06710982322692871
7,3,13,0.07202315330505371
6,3,13,0.06096911430358887
3,3,13,0.08475494384765625
5,3,13,0.0845179557800293
1,3,13,0.07276797294616699
8,3,21,0.06369805335998535
4,3,21,0.06943392753601074
2,3,21,0.06961274147033691
6,3,21,0.06588387489318848
5,3,21,0.06174802780151367
7,3,21,0.07537293434143066
1,3,21,0.062486886978149414
3,3,21,0.08481478691101074
2,3,20,0.06852102279663086
8,3,20,0.07753801345825195
4,3,20,0.07309699058532715
5,3,20,0.06316494941711426
6,3,20,0.07047700881958008
7,3,20,0.07245898246765137
1,3,20,0.07593798637390137
3,3,20,0.06348896026611328
6,3,7,0.0644381046295166
8,3,7,0.0708470344543457
4,3,7,0.07299399375915527
2,3,7,0.08387613296508789
7,3,7,0.06581234931945801
5,3,7,0.07099795341491699
6,3,6,0.06421303749084473
7,3,6,0.058595895767211914
8,3,6,0.06782197952270508
2,3,6,0.06094622611999512
1,3,7,0.12003731727600098
4,3,6,0.0961458683013916
5,3,6,0.08917999267578125
3,3,7,0.17729520797729492
1,3,6,0.07755613327026367
2,3,15,0.07596397399902344
8,3,15,0.07593703269958496
6,3,15,0.09185981750488281
7,3,15,0.09520983695983887
4,3,15,0.08909988403320312
5,3,15,0.09035778045654297
3,3,6,0.08088994026184082
2,3,14,0.06768512725830078
6,3,14,0.06279921531677246
7,3,14,0.05972933769226074
8,3,14,0.09343409538269043
1,3,15,0.09685301780700684
4,3,14,0.08756232261657715
5,3,14,0.08838987350463867
2,3,9,0.06548810005187988
3,3,15,0.07105302810668945
6,3,9,0.06295514106750488
7,3,9,0.07611703872680664
8,3,9,0.07705092430114746
1,3,14,0.07838582992553711
4,3,9,0.06795120239257812
5,3,9,0.0789189338684082
2,3,8,0.07150506973266602
6,3,8,0.0938720703125
3,3,14,0.10023713111877441
7,3,8,0.10270285606384277
8,3,8,0.08023190498352051
4,3,8,0.08562278747558594
1,3,9,0.10596299171447754
7,3,11,0.12378811836242676
1,3,8,0.09914302825927734
3,3,9,0.14704012870788574
8,3,11,0.1268329620361328
4,3,11,0.1024329662322998
6,3,11,0.15107512474060059
3,3,8,0.06979799270629883
5,3,8,0.2537059783935547
1,3,11,0.07434201240539551
2,3,11,0.26677608489990234
6,3,10,0.1026148796081543
7,3,10,0.1316239833831787
8,3,10,0.1308889389038086
4,3,10,0.13221979141235352
5,3,11,0.06926798820495605
3,3,11,0.08356404304504395
1,3,10,0.08301782608032227
2,3,10,0.089691162109375
6,3,3,0.08016419410705566
8,3,3,0.08991384506225586
4,3,3,0.08728909492492676
7,3,3,0.09235978126525879
1,3,3,0.07256293296813965
5,3,10,0.09077882766723633
3,3,10,0.08789491653442383
2,3,3,0.08706784248352051
6,3,2,0.13466095924377441
5,3,3,0.11614203453063965
3,3,3,0.1334550380706787
8,3,2,0.16587305068969727
6,3,16,0.07665395736694336
6,3,17,0.06489276885986328
1,3,2,0.26152706146240234
8,3,16,0.10838794708251953
7,3,2,0.28897905349731445
5,3,2,0.15783905982971191
2,3,2,0.2612788677215576
4,3,2,0.3035740852355957
3,3,2,0.1526808738708496
6,3,22,0.06935381889343262
8,3,17,0.05340099334716797
1,3,16,0.0712440013885498
5,3,16,0.0879669189453125
7,3,16,0.09140419960021973
2,3,16,0.08458328247070312
6,3,4,0.08523702621459961
3,3,16,0.08895015716552734
8,3,22,0.08143186569213867
4,3,16,0.10766887664794922
1,3,17,0.08547091484069824
2,3,17,0.054918766021728516
5,3,17,0.0635840892791748
7,3,17,0.061766862869262695
3,3,17,0.06367826461791992
6,3,5,0.06699800491333008
8,3,4,0.0569610595703125
4,3,17,0.05749702453613281
1,3,22,0.06987786293029785
2,3,22,0.0781559944152832
7,3,22,0.08022499084472656
3,3,22,0.06120181083679199
8,3,5,0.05635881423950195
5,3,22,0.08256697654724121
4,3,22,0.09192800521850586
1,3,4,0.05913901329040527
3,3,4,0.05924797058105469
2,3,4,0.06146526336669922
7,3,4,0.11350297927856445
5,3,4,0.11196208000183105
2,3,5,0.10885977745056152
7,3,5,0.05633687973022461
4,3,4,0.13605284690856934
3,3,5,0.1130979061126709
